uid,domainID,siteID,namedLocation,date,eventID,sampleDepth,waterTemp,specificConductance,dissolvedOxygen,dissolvedOxygenSaturation,dataQF,publicationDate,release
e0517502-12a6-4aad-9e5e-6a582726c935,D03,BARC,BARC.AOS.buoy.c0,2018-11-12T17:58Z,BARC.c0.20181112,2,21.8,33.6,6.1,69,,20211221T204152Z,RELEASE-2022
7d50ebf4-fe9e-480e-a4eb-afc73c3d7fa4,D03,BARC,BARC.AOS.buoy.c0,2018-11-12T17:58Z,BARC.c0.20181112,4,21.7,33.7,6.2,70.5,,20211221T204152Z,RELEASE-2022
8139fd3a-95dc-4e02-9632-96daef2b3016,D03,BARC,BARC.AOS.buoy.c0,2018-11-12T17:58Z,BARC.c0.20181112,2.5,21.8,33.6,6.1,69.6,,20211221T204152Z,RELEASE-2022
03d79aae-a89b-492b-bfde-1a8c14abf036,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,5.5,16.5,33.4,7.7,78.9,,20211222T030359Z,RELEASE-2022
b1e17660-010c-473e-bde7-b80f26eb1643,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,3.5,16.5,33.4,7.9,80.3,,20211222T030359Z,RELEASE-2022
fa71a757-dfa1-4054-b9ad-e9e2ff58d9db,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,2.5,16.7,33.3,7.8,80.4,,20211222T030359Z,RELEASE-2022
aa1092bc-3ff8-4946-b340-87c49192dc65,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,6,16.5,33.5,7.7,78.9,,20211222T030359Z,RELEASE-2022
474ba899-289b-4a57-a305-f053d4e4d29c,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,0.5,18.1,32.3,8.8,93.4,,20211222T030359Z,RELEASE-2022
ec06faa8-324c-41d7-999c-e28573cd402c,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,5,16.5,33.5,7.7,78.9,,20211222T030359Z,RELEASE-2022
4452311f-dfad-41d9-8e70-7b06ea50551b,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,4.5,16.5,33.4,7.8,79.8,,20211222T030359Z,RELEASE-2022
17c8e3b6-1ad4-4e01-95d3-d91b339c2792,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,1,18.1,32.5,8.8,93.4,,20211222T030359Z,RELEASE-2022
c53127a4-3095-4416-89d4-8bb92191b0b7,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,2,16.8,33.2,7.9,81.2,,20211222T030359Z,RELEASE-2022
b7c5c3ab-7c90-4536-9d47-aa36ba8ec9af,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,1.5,18,32.6,8.8,93.3,,20211222T030359Z,RELEASE-2022
5b7c7268-925f-4e79-af08-f53b9ee722d3,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,3,16.6,33.3,7.9,81,,20211222T030359Z,RELEASE-2022
6249ae25-f1a1-4d0e-91d1-c115fced69a1,D03,BARC,BARC.AOS.buoy.c0,2018-12-03T16:23Z,BARC.c0.20181203,4,16.5,33.4,8,81.4,,20211222T030359Z,RELEASE-2022
8af618b1-c87e-4cea-8593-c8c02eee9b8c,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,5,15.2,31.3,8.8,87.4,,20211221T232212Z,RELEASE-2022
e5df5e7b-d7e2-4f5b-acde-d67f2dd2b603,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,2,15.6,31.2,8.9,89.7,,20211221T232212Z,RELEASE-2022
9bf67cff-31fb-45f9-96a0-d5d95aec4332,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,0.5,16.1,30.9,9.6,96.1,,20211221T232212Z,RELEASE-2022
1c5913b9-bad5-4968-a023-1f1208f9c959,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,4,15.5,31.2,8.6,86.1,,20211221T232212Z,RELEASE-2022
43b06b0f-bbcc-42ba-87ba-19b826dc7152,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,3,15.5,31.2,8.7,87.7,,20211221T232212Z,RELEASE-2022
e3974a69-ff8c-47b6-95d1-f6e1dc5ba3b6,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,6,15.2,31.8,7.1,70.6,,20211221T232212Z,RELEASE-2022
dcfea037-ae48-4a27-a396-ba8a071e18bf,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,5.5,15.2,31.3,8.5,84.4,,20211221T232212Z,RELEASE-2022
d5619638-014f-46a1-8125-aec3ca13e9d6,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,1,16,31.1,9.1,92.6,,20211221T232212Z,RELEASE-2022
23f59bca-16d2-4800-a454-5be304ae3b57,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,4.5,15.4,31.6,8.2,82,,20211221T232212Z,RELEASE-2022
32991cbe-ffa4-4560-a2f1-93d47527be0a,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,2.5,15.6,31.1,9,89.8,,20211221T232212Z,RELEASE-2022
1ec1d379-3b56-47a8-ab66-a4a89e1120fb,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,1.5,15.9,31.1,9.1,91.8,,20211221T232212Z,RELEASE-2022
7224582b-72ab-46a0-8b4d-231676c47d5e,D03,BARC,BARC.AOS.buoy.c0,2019-01-07T18:07Z,BARC.c0.20190107,3.5,15.5,31.2,8.8,87.7,,20211221T232212Z,RELEASE-2022
4bad7e24-6de9-4a99-84ef-7f5388834eee,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,1.5,13.4,31.3,9.4,89.6,,20211221T205416Z,RELEASE-2022
eba6a9fb-01ad-4821-bd66-79686dd464d7,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,2,12.7,31.5,9.4,88.3,,20211221T205416Z,RELEASE-2022
5f7beda0-0d58-48f8-8e7d-0ed7569cfeac,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,4.5,12,31.6,9.2,85.5,,20211221T205416Z,RELEASE-2022
8cf84381-9e2c-4615-a64c-abbd18443695,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,1,13.6,31.2,9.6,92.3,,20211221T205416Z,RELEASE-2022
a16d2231-33d0-4d44-9d12-be8566411d80,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,3.5,12.2,31.6,9.3,86.8,,20211221T205416Z,RELEASE-2022
41e6e7e1-efc0-4a00-a5b0-0f9e7b40b2de,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,5,12,31.9,8.7,80.8,,20211221T205416Z,RELEASE-2022
87a1349c-29ee-4cc5-9369-88867e57a875,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,0.5,13.7,31.3,9.6,92.7,,20211221T205416Z,RELEASE-2022
24c82339-2def-46a3-ab58-512ccb48c076,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,3,12.3,31.6,9.4,87.3,,20211221T205416Z,RELEASE-2022
2cc88160-0ab9-4dc2-8c2a-d3ad278b671a,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,6.5,12,32,8.9,82.1,,20211221T205416Z,RELEASE-2022
573ec2db-a9be-47b4-adc7-5756d9e1c32e,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,5.5,12,32,8.8,81.3,,20211221T205416Z,RELEASE-2022
165d392e-484b-4ae6-9b78-50987d872d29,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,6,12,32,8.8,81.8,,20211221T205416Z,RELEASE-2022
e4019945-9ac9-48ca-a966-ceffa915bac3,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,2.5,12.5,31.6,9.3,87.7,,20211221T205416Z,RELEASE-2022
64ed3909-825d-40ec-8565-1806fc4d8a58,D03,BARC,BARC.AOS.buoy.c0,2019-02-05T15:35Z,BARC.c0.20190205,4,12.1,31.6,9.2,86.5,,20211221T205416Z,RELEASE-2022
fc381187-2845-431f-a6ea-2e7a51c308af,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,6.5,13.2,31.5,8.6,82.2,,20211221T205416Z,RELEASE-2022
4416802e-be66-4f0e-bf9d-8f1668511010,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,2.5,15,30.7,9.9,98.6,,20211221T205416Z,RELEASE-2022
a258eb62-67ac-474c-a238-3ca4c2748b7d,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,5,13.4,30.7,9.9,93.2,,20211221T205416Z,RELEASE-2022
13689875-1e40-40ce-8797-43807cad4ea7,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,2,15.1,30.4,9.9,99.2,,20211221T205416Z,RELEASE-2022
fa70bf86-7d6e-48f2-9a2a-c923bfa0af41,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,3.5,13.9,30.7,9.9,94.1,,20211221T205416Z,RELEASE-2022
2e1cabc8-b0d9-4343-83d3-b2d6cc61a7ad,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,1.5,15.1,30.4,9.7,96,,20211221T205416Z,RELEASE-2022
853121d8-9486-4490-b89d-a75b48bc5152,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,0.5,15.5,30.8,10.2,102.7,,20211221T205416Z,RELEASE-2022
2cb3a8db-73a9-4be8-9cb8-0234645e9c0a,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,5.5,13.3,30.7,9.7,91,,20211221T205416Z,RELEASE-2022
6eb6bd8e-9ff9-46bf-a51b-26afce4a7861,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,4.5,13.5,30.7,9.9,93.6,,20211221T205416Z,RELEASE-2022
f5cf4132-9a20-4a2b-ba9f-d5df23205c2d,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,6,13.2,31.4,8.8,82.1,,20211221T205416Z,RELEASE-2022
b6f88c23-24b2-472c-9b21-4acb354b1659,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,3,14.6,30.7,9.3,90.5,,20211221T205416Z,RELEASE-2022
a3f598e6-3cb0-4cf9-880e-d1a067da40f9,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,4,13.7,30.7,9.8,93.5,,20211221T205416Z,RELEASE-2022
d7e6542f-f95c-4e25-b289-5e7a841de68c,D03,BARC,BARC.AOS.buoy.c0,2019-02-15T16:42Z,BARC.c0.20190215,1,15.2,30.4,10.4,101.5,,20211221T205416Z,RELEASE-2022
dd2d67d8-d0bb-47e2-bb95-d107fee55f40,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,3.5,14.8,30.3,8.1,79.8,,20211221T205416Z,RELEASE-2022
8b8079e4-a2de-4598-9ff5-c56066f904b0,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,6,13.7,31.9,5.5,52.8,,20211221T205416Z,RELEASE-2022
7682623f-8aba-4b2a-9288-52e8a0847b06,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,3,15.3,30.4,7.2,71.1,,20211221T205416Z,RELEASE-2022
850d3951-1ea7-439f-b3ea-27e38592c2a6,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,1,17.2,29.9,9.2,94.8,,20211221T205416Z,RELEASE-2022
d42b9726-2097-402c-8d39-7069e9f1ae7a,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,1.5,17.2,29.7,9.3,96,,20211221T205416Z,RELEASE-2022
1faaecb6-a914-4909-b8d4-fb85b78d45a9,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,4,14.4,30.2,8.5,83.5,,20211221T205416Z,RELEASE-2022
9574f478-25a8-44c0-b1ed-c459ccb3006e,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,5.5,13.8,30.5,7.6,72.6,,20211221T205416Z,RELEASE-2022
711456d2-3c65-47b3-89dd-94cd1653b44c,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,2.5,15.9,30.1,7.9,77.7,,20211221T205416Z,RELEASE-2022
e4587354-e2e9-4fe8-a1d3-812f1ad8d398,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,2,16.6,30.1,8.8,88.5,,20211221T205416Z,RELEASE-2022
24a81fda-84f5-4863-9549-bbf94e127878,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,6.5,13.7,31.9,5.9,57.9,,20211221T205416Z,RELEASE-2022
2ada7d1e-c96b-4f34-b9d7-79f5bae9e209,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,4.5,14.1,30.5,8.8,85.9,,20211221T205416Z,RELEASE-2022
84ffc3e3-8791-4b4b-bf88-d4d9e472e40b,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,0.5,17.3,29.5,9.4,96.8,,20211221T205416Z,RELEASE-2022
eef50182-5c31-4300-9f8c-531e2a9c37f6,D03,BARC,BARC.AOS.buoy.c0,2019-02-20T15:13Z,BARC.c0.20190220,5,13.9,30.5,8.6,82.8,,20211221T205416Z,RELEASE-2022
0e1b0a28-0c44-4c88-bb08-d1ab21f1648a,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,3.5,17.3,29.7,7.5,77.3,,20211221T215809Z,RELEASE-2022
63c643cf-5e2b-4ef6-9b07-79578c6c076d,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,1.5,17.4,29.3,7.2,74.5,,20211221T215809Z,RELEASE-2022
18d49577-b00a-4ea1-8df6-0615e0fffb76,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,2.5,17.4,29.6,7.3,75.6,,20211221T215809Z,RELEASE-2022
3153cd06-2099-4436-8a45-a1ef08d1f017,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,0.5,17.4,29.6,7.3,76,,20211221T215809Z,RELEASE-2022
2e3654d4-6854-47d1-98e3-d2f04d6f861c,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,4,16.2,30.7,7.1,72.4,,20211221T215809Z,RELEASE-2022
75540f74-bbc1-4d30-b073-3f1f9b3b628d,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,4.5,15.7,31.5,6.6,66.1,,20211221T215809Z,RELEASE-2022
d4b456c4-6aa7-49be-b84c-fb33e0090427,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,3,17.4,29.6,7.1,74,,20211221T215809Z,RELEASE-2022
fdab8054-7105-40ab-94ab-e93dea7442b2,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,2,17.4,29.6,7.4,76.2,,20211221T215809Z,RELEASE-2022
c82ad421-6cba-44aa-a560-d7a085b4c052,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,6,14.9,32,5.4,54.4,,20211221T215809Z,RELEASE-2022
a94c4c30-a3bb-40da-9b28-94665420261d,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,1,17.4,29.5,7.2,74.3,,20211221T215809Z,RELEASE-2022
f03856dc-ef6c-4141-9564-8f804bffc9da,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,5,15.3,30.8,7.2,72,,20211221T215809Z,RELEASE-2022
5d0a321c-c247-4504-bc61-bd918325de10,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,6.5,14.8,33.2,3.1,30.2,,20211221T215809Z,RELEASE-2022
c099f88f-0f7e-4a6e-868e-5a2d8edbae1f,D03,BARC,BARC.AOS.buoy.c0,2019-03-05T15:40Z,BARC.c0.20190305,5.5,15,30.7,7.3,71.4,,20211221T215809Z,RELEASE-2022
ddf38dab-b41b-44d8-9889-87d4ca03dc63,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,3,19.5,30.7,8.4,91.1,,20211222T040059Z,RELEASE-2022
c8627ef8-cdbb-4fa4-8ff5-3ecc3cab8d8b,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,2,21.2,30.3,87.7,98.5,,20211222T040059Z,RELEASE-2022
84be2ca7-ee05-49c6-98e0-9ed97497caa3,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,1.5,21.3,30.5,8.7,98.5,,20211222T040059Z,RELEASE-2022
704b9778-c185-426c-8a2e-d77776c31ad3,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,4,19,30.7,8.5,91.5,,20211222T040059Z,RELEASE-2022
34573468-5d88-4134-acdf-1ca085dac56c,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,4.5,18.7,30.8,8.2,87.6,,20211222T040059Z,RELEASE-2022
234ad5fe-2321-40b0-865a-2a295c036c2c,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,6.5,17.8,32.2,2.5,26.2,,20211222T040059Z,RELEASE-2022
d0914e07-763c-40a7-b373-4060047f9759,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,0.5,21.3,30.6,8.8,96,,20211222T040059Z,RELEASE-2022
a5a23e66-2ed5-406f-9252-266a2b034d17,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,3.5,19.3,30.6,8.5,92.1,,20211222T040059Z,RELEASE-2022
e9839a0c-82d1-4657-88a3-96cfa20bec12,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,5,18.5,31.1,7.4,79,,20211222T040059Z,RELEASE-2022
97a70faa-0147-4070-a904-4b8292a79c6e,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,2.5,20.1,30.7,8.3,90.8,,20211222T040059Z,RELEASE-2022
a4502abb-6188-4d71-b667-06c4313f140d,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,5.5,18.2,31.3,6.9,73.5,,20211222T040059Z,RELEASE-2022
a872bb72-e9ec-48b7-8c6d-e790e8ac61e6,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,1,21.3,30.2,8.8,98.8,,20211222T040059Z,RELEASE-2022
9c5db350-00b5-4cbb-922e-98a1dae6e9e8,D03,BARC,BARC.AOS.buoy.c0,2019-04-11T13:55Z,BARC.c0.20190411,6,18,31.8,5.7,60.3,,20211222T040059Z,RELEASE-2022
1e3e1b60-6b50-4c08-81d6-67a83add5b98,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,3.5,24,30,4.3,49.2,,20211221T220125Z,RELEASE-2022
e0faeec6-2b9e-49fd-8d4a-28f0e8a7a73d,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,2,24.4,28.4,6.5,74.4,,20211221T220125Z,RELEASE-2022
5230b294-5b96-41a6-b0f3-6bc60dbdcbaf,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,4.5,23.4,31,2.5,28.9,,20211221T220125Z,RELEASE-2022
29184e11-0694-4699-9a40-dcb5c6fd8d25,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,1.5,24.4,28.3,6.1,73.7,,20211221T220125Z,RELEASE-2022
e46e5ad8-eb38-494e-98bf-34b4c782d7a9,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,4,23.7,30.6,2.5,30.6,,20211221T220125Z,RELEASE-2022
abdc0fa8-af3a-46ca-bd67-a22a026d2a27,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,2.5,24.4,28.8,6.3,75.6,,20211221T220125Z,RELEASE-2022
97590f94-4a3c-4adf-bbb1-f905b16e3399,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,5.5,22.1,30.9,2.7,30.2,,20211221T220125Z,RELEASE-2022
fe650fb4-c6ed-43e3-82fb-ebb5aac13e24,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,3,24.3,29.5,5.3,64.5,,20211221T220125Z,RELEASE-2022
dda556e0-1a0d-4903-94db-a1a4da119bb6,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,1,24.4,27.9,6.3,74.5,,20211221T220125Z,RELEASE-2022
ba2d81dd-a7e8-448e-b187-e5bc6a1f996c,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,0.5,24.5,27.9,6.6,78.1,,20211221T220125Z,RELEASE-2022
7f050256-4cd3-49c1-a662-920a8441e964,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,6,21.4,31.2,1.4,16.6,,20211221T220125Z,RELEASE-2022
6b233483-5a64-4585-ac82-05ebfbe342cf,D03,BARC,BARC.AOS.buoy.c0,2019-05-08T13:45Z,BARC.c0.20190508,5,22.7,30.8,3.5,41.2,,20211221T220125Z,RELEASE-2022
79846ef3-5265-4617-b734-0c22835b1743,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,6.5,25.9,31.5,1.8,22,,20211221T201923Z,RELEASE-2022
953ccf2c-682a-4851-ab5d-fc976535ac63,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,2,26.6,30.5,5.1,64.5,,20211221T201923Z,RELEASE-2022
2ee34358-1153-4109-b2a5-5b9115728cdc,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,6,26.1,31.3,3.3,41.4,,20211221T201923Z,RELEASE-2022
71f30316-6051-4672-8737-66ae29228678,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,0.5,26.6,30.2,5.1,64.2,,20211221T201923Z,RELEASE-2022
73094b3d-593c-4a5a-99b6-da7cddaefc07,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,5,26.3,31.2,3.9,47.2,,20211221T201923Z,RELEASE-2022
ab81d969-3615-494b-99c6-a2ea83f5b128,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,5.5,26.2,31.3,3.6,44.1,,20211221T201923Z,RELEASE-2022
487c6100-6e0a-4152-891c-fca549f8595a,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,1,26.6,30.5,5,62.2,,20211221T201923Z,RELEASE-2022
79ee3efe-6fc1-4683-9cdf-59435ceedf2e,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,1.5,26.6,30.2,5.2,64.8,,20211221T201923Z,RELEASE-2022
eea449f4-64c1-49c0-abda-002b11aff5ef,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,2.5,26.6,30.6,5,62.2,,20211221T201923Z,RELEASE-2022
ba4db8ed-fc89-4627-a6a0-f451b034d14b,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,4,26.5,30.7,4.9,61.1,,20211221T201923Z,RELEASE-2022
ddcfc2ef-8452-4fec-be46-0230172ffe55,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,3,26.6,30.6,5,61.4,,20211221T201923Z,RELEASE-2022
d0fed7d4-4411-48b9-84e1-65ac7b1804aa,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,4.5,26.4,31.1,4,47.2,,20211221T201923Z,RELEASE-2022
23ef589f-9cac-476c-8a32-fd82c8435be3,D03,BARC,BARC.AOS.buoy.c0,2019-06-11T14:31Z,BARC.c0.20190611,3.5,26.5,30.7,4.7,58.7,,20211221T201923Z,RELEASE-2022
74a164c4-283d-4448-8e5d-da0ca89bbd54,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,3,27.7,29.7,4.6,58.4,,20211221T203052Z,RELEASE-2022
1a365b14-5395-49c1-aced-b7dc6cd49f14,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,6,27.5,30.4,2.1,31.6,,20211221T203052Z,RELEASE-2022
b4f6cb66-0bc1-4d94-bd27-d077c49448f3,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,0.5,27.7,29,6.2,77.1,,20211221T203052Z,RELEASE-2022
6614d026-a231-44b7-96df-3773dd00ff7c,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,4,27.6,30,4.7,58.7,,20211221T203052Z,RELEASE-2022
20c820e4-5918-4f9b-87f9-6266ff64f582,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,1.5,27.7,29.6,4.7,59.3,,20211221T203052Z,RELEASE-2022
f152506a-b7e4-4b81-8cfd-a7e273ca38f5,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,3.5,27.6,29.7,4.7,59.8,,20211221T203052Z,RELEASE-2022
9d68d254-54ab-4ce7-9094-30a47ff465cc,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,1,27.7,29.6,4.8,61,,20211221T203052Z,RELEASE-2022
56b16cd9-6b14-4999-85f4-13f1945b65b6,D03,BARC,BARC.AOS.buoy.c0,2019-07-08T13:39Z,BARC.c0.20190708,4.5,27.6,30,4.5,57.2,,20211221T203052Z,RELEASE-2022
