CharacteristicName,ResultMeasure.MeasureUnitCode,DetectionQuantitationLimitMeasure.MeasureUnitCode,Method_Id,ResultAnalyticalMethod.MethodName,USGSPCode,Conversion,Conversion_dl,Notes
Arsenic,ug/l,ug/l,USEPA 200.7,Metals in Water by ICP-AES,,1,1,EPA 200.7; Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry
Arsenic,ug/l,ug/l,USEPA 200.7(W),200.7 W  ~ Metals in Water by ICP-AES,,1,1,EPA 200.7; Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry
Arsenic,ug/l,ug/l,USEPA 200.7(W),,,1,1,EPA 200.7; Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry
Arsenic,ug/l,ug/l,USEPA 200.7_M,200.7 M ~ ICP-AES For Trace Element Analysis,,1,1,EPA 200.7; Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry
Arsenic,ug/l,ug/l,USEPA 200.8,Metals in Waters by ICP/MS,,1,1,EPA 200.8; Determination of Trace Elements in Waters and Wastes by Inductively Coupled Plasma-Mass Spectrometry
Arsenic,ug/l,ug/l,USEPA 200.8(W),200.8 W  ~ Metals in Waters by ICP/MS,,1,1,EPA 200.8; Determination of Trace Elements in Waters and Wastes by Inductively Coupled Plasma-Mass Spectrometry
Arsenic,ug/l,ug/l,USEPA 200.8(W),,,1,1,EPA 200.8; Determination of Trace Elements in Waters and Wastes by Inductively Coupled Plasma-Mass Spectrometry
Arsenic,ug/l,ug/l,USEPA 200.9,Metals by Temperature Stabilized GFAA,,1,1,"EPA 200.9; Trace elements, unfiltered water, inductively coupled plasma-atomic emission spectrometry (ICP-AES) (EPA 200.7; DODESP)"
Arsenic,ug/l,ug/l,USEPA 6010A,6010 A ~ ICP Spectroscopy,,1,1,EPA 6010-A
Arsenic,ug/l,ug/l,USEPA 6020,Inductively Coupled Plasma - Mass Spec.,,1,1,EPA 6020
Arsenic,ug/l,ug/l,USEPA 7060A,7060 A ~ Arsenic by GFAA,,1,1,EPA 7060-A
Arsenic,ug/l,ug/l,USGS GF085,"Arsenic, wf, GFAAS",1000,1,1,"USGS_01000; Arsenic, water, filtered, micrograms per liter, ARSENIC DISSOLVED (GFAA)"
Arsenic,ug/l,ug/l,USGS PLM10,"Elements, wf, cICP-MS",1000,1,1,"USGS_01000; Arsenic, water, filtered, micrograms per liter, ARSENIC DISSOLVED (GFAA)"
Arsenic,ug/l,ug/l,USGS PLM40,"Metals, water, ICP-MS (NWQL)",1000,1,1,"USGS_01000; Arsenic, water, filtered, micrograms per liter, ARSENIC DISSOLVED (GFAA)"
Arsenic,ug/l,ug/l,USGS PLM60,"Elements, wf, ICP-MS (GD MRL)",1000,1,1,"USGS_01000; Arsenic, water, filtered, micrograms per liter, ARSENIC DISSOLVED (GFAA)"
Arsenic,ug/l,ug/l,USGS PLM67,"Metals, wf,ICP-MS(200.8; CO WSC)",1000,1,1,"USGS_01000; Arsenic, water, filtered, micrograms per liter, ARSENIC DISSOLVED (GFAA)"
Arsenic,ug/l,ug/l,UTAHDWQ_WQX DRC,Metals by ICPMS w/ DRC,,1,1,methods_WQX
Arsenic,ug/l,ug/l,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,,1,1,methods_WQX
Arsenic,ug/l,,11NPSWRD_WQX NPS_LEGACY,Unspecified Standard Grab Sample Procedure,,1,1,methods_WQX
Arsenic,ug/l,,21ARIZ UNKNOWN,,,1,1,methods_unknown
Arsenic,ug/l,,21ARIZ_WQX EPA 200.7,METALS,,1,1,EPA 200.7; Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry
Arsenic,ug/l,,21ARIZ_WQX EPA 200.8,METALS,,1,1,EPA 200.8; Determination of Trace Elements in Waters and Wastes by Inductively Coupled Plasma-Mass Spectrometry
Arsenic,ug/l,,21ARIZ_WQX EPA 200.9,"TOTAL ANTIMONY, ARSENIC, AND SELENIUM",,1,1,"EPA 200.9; Trace elements, unfiltered water, inductively coupled plasma-atomic emission spectrometry (ICP-AES) (EPA 200.7; DODESP)"
Arsenic,ug/l,,21DELAWQ_WQX 200.7_ELS,Inductively Coupled Plasma - Atomic Emission Spectrometry (ICP-AES),,1,1,EPA 200.7; Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry
Arsenic,ug/l,,21FLSFWM WQ-1,,,1,1,methods_unknown
Arsenic,ug/l,,21NC01WQ UNKNOWN,,,1,1,methods_unknown
Arsenic,ug/l,,APHA 3113-B,3113 B ~ Metals in Water by GFAA,,1,1,APHA 3113-B
Arsenic,ug/l,,CEDEN 118,EPA 200.8,,1,1,EPA 200.8; Determination of Trace Elements in Waters and Wastes by Inductively Coupled Plasma-Mass Spectrometry
Arsenic,ug/l,,CEDEN 90,EPA 1638M,,1,1,EPA 1638
Arsenic,ug/l,,MNPCA FRONTIER-MTLS,Trace Metals by ICP/MS at Frontier Labs,,1,1,methods_unknown
Arsenic,ug/l,,NA NA,,1000,1,1,"USGS_01000; Arsenic, water, filtered, micrograms per liter, ARSENIC DISSOLVED (GFAA)"
Arsenic,ug/l,,NA NA,,,1,1,methods_unknown
Arsenic,ug/l,,R10BUNKER I2063,I2063,,1,1,USGS I-2063
Arsenic,ug/l,,TCEQMAIN N/A Calculation,N/A Calculation,,-1000000,-1000000,methods_fail
Arsenic,ug/l,,USEPA 1638,Trace Elements in Water by ICP/MS,,1,1,EPA 1638
